property_url,listing_title,property_id,total_price,unit_price,alley_width,image_url,city,district,features,property_description,scraping_time
https://onehousing.vn/bds/Nha-mat-ngo-cach-Dai-Tu-200m--X--Kim-Chung--H--Hoai-Duc--TP--Ha-Noi.6XYXQH,"Nhà mặt ngõ cách Đại Tự 200m, X. Kim Chung, H. Hoài Đức, TP. Hà Nội",6XYXQH,5.65 tỷ,188 triệu/m²,"Độ rộng ngõ
2m - 3m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/880acf84-05e5-49fc-9b86-5ec35477ea52/2c9427839a4a2959019b6ea36c486d89_CLONE/LIVING_ROOM/image_picker_2DBC9DEB-056B-462B-AAE8-09D9CC7624A6-52955-000038FAF3221824_1767088234686.jpg,TP. Hà Nội,H. Hoài Đức,Hướng mặt tiền: Đông Nam - 4m; Số tầng: 5; Diện tích: 30 m²,,1768461803
https://onehousing.vn/bds/Nha-mat-ngo-cach-Nguyen-Dong-Chi-40m--P--Cau-Dien--Q--Nam-Tu-Liem--TP--Ha-Noi.RSR9BW,"Nhà mặt ngõ cách Nguyễn Đổng Chi 40m, P. Cầu Diễn, Q. Nam Từ Liêm, TP. Hà Nội",RSR9BW,42.8 tỷ,361 triệu/m²,"Độ rộng ngõ
2m - 3m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/a4a7073a-661b-439f-a00f-ffba1e62a034/2c94211a9a4a2a77019bab2996e60480_CLONE/LIVING_ROOM/scaled_1000003116_1768104171489.jpg,TP. Hà Nội,Q. Nam Từ Liêm,Hướng mặt tiền: Đông Bắc - 7.8m; Số tầng: 8; Diện tích: 118.6 m²,,1768461804
https://onehousing.vn/bds/Nha-mat-ngo-cach-Huynh-Thuc-Khang-50m--P--Lang-Thuong--Q--Dong-Da--TP--Ha-Noi.QOIRVE,"Nhà mặt ngõ cách Huỳnh Thúc Kháng 50m, P. Láng Thượng, Q. Đống Đa, TP. Hà Nội",QOIRVE,20 tỷ,382 triệu/m²,"Độ rộng ngõ
3.1m - 3.9m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/1ae4dba3-f2a0-4c1d-b491-9ff22f965115/2c94211a9a4a2a77019b49e768616374_CLONE/LIVING_ROOM/image_picker_18B962AE-CE23-43B8-A299-4DCB7017A6F2-61038-0000216F233B5A2F_1766472234820.jpg,TP. Hà Nội,Q. Đống Đa,Hướng mặt tiền: Đông Bắc - 4.46m; Số tầng: 4; Diện tích: 52.3 m²,,1768461806
https://onehousing.vn/bds/Nha-mat-pho-Vinh-Hung--P--Vinh-Hung--Q--Hoang-Mai--TP--Ha-Noi.LU5AD4,"Nhà mặt phố Vĩnh Hưng, P. Vĩnh Hưng, Q. Hoàng Mai, TP. Hà Nội",LU5AD4,20.5 tỷ,398 triệu/m²,"Độ rộng ngõ
8m - 10m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/55d3936b-b99a-4cf4-bc6e-152c4c12c583/2c94211a9a4a2a77019b8db17803782f_CLONE/LIVING_ROOM/image_picker_407E4792-BC67-4631-BBF8-71798C68FE5B-22827-00000A546729EFA0_1767632368133.jpg,TP. Hà Nội,Q. Hoàng Mai,Hướng mặt tiền: Đông Nam - 3.3m; Số tầng: 5.5; Diện tích: 51.5 m²,,1768461806
https://onehousing.vn/bds/Nha-mat-ngo-cach-Phao-Dai-Lang-50m--P--Lang-Thuong--Q--Dong-Da--TP--Ha-Noi.JURUW3,"Nhà mặt ngõ cách Pháo Đài Láng 50m, P. Láng Thượng, Q. Đống Đa, TP. Hà Nội",JURUW3,27.3 tỷ,385 triệu/m²,"Độ rộng ngõ
3.1m - 3.9m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/d0b371f8-7a7a-4a42-bf17-d4362dc1e45a/2c94211a9a4a2a77019b49ddc5186372_CLONE/LIVING_ROOM/image_picker_1496CE5D-FCE8-4474-97B1-F3F2167376C8-61038-0000216978F254EA_1766471221131.jpg,TP. Hà Nội,Q. Đống Đa,Hướng mặt tiền: Tây Nam - 5.22m; Số tầng: 8; Diện tích: 70.9 m²,,1768461811
https://onehousing.vn/bds/Nha-mat-ngo-cach-Nam-Du-20m--P--Linh-Nam--Q--Hoang-Mai--TP--Ha-Noi.GWEPRY,"Nhà mặt ngõ cách Nam Dư 20m, P. Lĩnh Nam, Q. Hoàng Mai, TP. Hà Nội",GWEPRY,8.6 tỷ,287 triệu/m²,"Độ rộng ngõ
2m - 3m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/3a0b2e8d-3313-4fca-a3d5-7e2e9466acf5/2c94211a9a4a2a77019babbfacb4049a_CLONE/LIVING_ROOM/scaled_1000043120_1768113483689.jpg,TP. Hà Nội,Q. Hoàng Mai,Hướng mặt tiền: Tây Nam - 3.3m; Số tầng: 5; Diện tích: 30 m²,,1768461812
https://onehousing.vn/bds/Nha-mat-ngo-cach-Vinh-Phuc-80m--P--Ngoc-Ha--Q--Ba-Dinh--TP--Ha-Noi.TNSBOB,"Nhà mặt ngõ cách Vĩnh Phúc 80m, P. Ngọc Hà, Q. Ba Đình, TP. Hà Nội",TNSBOB,29 tỷ,695 triệu/m²,"Độ rộng ngõ
4m - 6m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/af7e8543-2216-4e34-8d7f-8aacc02cc45e/2c94211a9a4a2a77019b8d65ae1d77ea_CLONE/LIVING_ROOM/image_picker_9C90EF37-63C9-4BE5-A244-53A1A249AC00-34531-000010680B4555A3_1767604726110.jpg,TP. Hà Nội,Q. Ba Đình,Hướng mặt tiền: Đông - 4.15m; Số tầng: 8; Diện tích: 41.7 m²,,1768461813
https://onehousing.vn/bds/Nha-mat-pho-Bach-Dang--P--Thanh-Luong--Q--Hai-Ba-Trung--TP--Ha-Noi.3XYMRI,"Nhà mặt phố Bạch Đằng, P. Thanh Lương, Q. Hai Bà Trưng, TP. Hà Nội",3XYMRI,37 tỷ,380 triệu/m²,,https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/fc750c7c-cb52-4ad9-8811-fc5e507238fb/2c9427839a4a2959019b6e9cc9356d88_CLONE/LIVING_ROOM/scaled_1000061580_1767087858742.jpg,TP. Hà Nội,Q. Hai Bà Trưng,Hướng mặt tiền: Đông Bắc - 4.22m; Số tầng: 4; Diện tích: 97.3 m²,,1768461819
https://onehousing.vn/bds/Nha-mat-ngo-cach-Ngoc-Thuy--mat-de-va-duong-gom-chan-de--50m--P--Ngoc-Thuy--Q--Long-Bien--TP--Ha-Noi.HB1JPY,"Nhà mặt ngõ cách Ngọc Thụy (mặt đê và đường gom chân đê) 50m, P. Ngọc Thụy, Q. Long Biên, TP. Hà Nội",HB1JPY,24.8 tỷ,496 triệu/m²,"Độ rộng ngõ
15m - 20m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/64549fde-1196-48bc-aa6d-5519a0215550/2c9427839a4a2959019b49d6530760cb_CLONE/LIVING_ROOM/image_picker_19964494-60A3-4D9E-9E8B-847325467529-26465-00001071916A97D2_1766470784340.jpg,TP. Hà Nội,Q. Long Biên,Hướng mặt tiền: Đông Bắc - 4.1m; Số tầng: 8; Diện tích: 50 m²,,1768461821
https://onehousing.vn/bds/Nha-mat-ngo-cach-Co-Linh-209-82m--P--Thach-Ban--Q--Long-Bien--TP--Ha-Noi.0SYWHQ,"Nhà mặt ngõ cách Cổ Linh 209.82m, P. Thạch Bàn, Q. Long Biên, TP. Hà Nội",0SYWHQ,26 tỷ,369 triệu/m²,"Độ rộng ngõ
4m - 6m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/87b7c1de-7865-4a7e-b868-8e8f5f331ebd/2c9427839a4a2959019b6e1bc88f6d4c_CLONE/LIVING_ROOM/scaled_1000017798_1767079422243.jpg,TP. Hà Nội,Q. Long Biên,Hướng mặt tiền: Đông Nam - 4.5m; Số tầng: 7; Diện tích: 70.4 m²,,1768461824
https://onehousing.vn/bds/Nha-mat-ngo-cach-Bach-Mai-20m--P--Bach-Mai--Q--Hai-Ba-Trung--TP--Ha-Noi.1V5UHW,"Nhà mặt ngõ cách Bạch Mai 20m, P. Bạch Mai, Q. Hai Bà Trưng, TP. Hà Nội",1V5UHW,24.5 tỷ,370 triệu/m²,"Độ rộng ngõ
3.1m - 3.9m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/e46263c9-9c87-4a15-ac32-bb5a770bbcd2/2c9427839a4a2959019b8da82a51757e_CLONE/LIVING_ROOM/image_picker_30FED576-1025-431F-AA65-A66ADA2AB73D-54932-00001659BC7DF9E0_1767608506435.jpg,TP. Hà Nội,Q. Hai Bà Trưng,Hướng mặt tiền: Bắc - 3.15m; Số tầng: 6; Diện tích: 66.3 m²,,1768461825
https://onehousing.vn/bds/Nha-mat-ngo-cach-Ngoc-Thuy--mat-de-va-duong-gom-chan-de--50m--P--Ngoc-Thuy--Q--Long-Bien--TP--Ha-Noi.SJFCLS,"Nhà mặt ngõ cách Ngọc Thụy (mặt đê và đường gom chân đê) 50m, P. Ngọc Thụy, Q. Long Biên, TP. Hà Nội",SJFCLS,24.8 tỷ,496 triệu/m²,"Độ rộng ngõ
15m - 20m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/90c92172-b7cc-4983-93de-31481d3a7131/2c9427839a4a2959019b49c4719460ca_CLONE/LIVING_ROOM/image_picker_3CC7CA3F-EA97-490F-B2B8-11BD99077B82-26465-0000106D710BFD93_1766470043978.jpg,TP. Hà Nội,Q. Long Biên,Hướng mặt tiền: Đông Bắc - 4.1m; Số tầng: 8; Diện tích: 50 m²,,1768461826
https://onehousing.vn/bds/Nha-mat-ngo-cach-Ngo-Thi-Sy-50m--P--Van-Phuc--Q--Ha-Dong--TP--Ha-Noi.5XC08C,"Nhà mặt ngõ cách Ngô Thì Sỹ 50m, P. Vạn Phúc, Q. Hà Đông, TP. Hà Nội",5XC08C,8.2 tỷ,256 triệu/m²,,https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/36a7cdf7-f188-4f01-9b10-f1d3b118a463/2c9427839a4a2959019baba5a857014c_CLONE/LIVING_ROOM/image_picker_0E9B92D6-9A38-4954-8704-B0BE10A8C817-12593-00000DDFC205C1A9_1768111709623.jpg,TP. Hà Nội,Q. Hà Đông,Hướng mặt tiền: Tây Bắc - 4.11m; Số tầng: 5; Diện tích: 32 m²,,1768461829
https://onehousing.vn/bds/Nha-mat-ngo-cach-Luong-The-Vinh-60m--P--Trung-Van--Q--Nam-Tu-Liem--TP--Ha-Noi.PEJX6M,"Nhà mặt ngõ cách Lương Thế Vinh 60m, P. Trung Văn, Q. Nam Từ Liêm, TP. Hà Nội",PEJX6M,24.2 tỷ,385 triệu/m²,"Độ rộng ngõ
3.1m - 3.9m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/220dea24-ca18-4b69-bec3-2305c86d7e79/2c94211a9a4a2a77019b49cbf8ed636b_CLONE/LIVING_ROOM/image_picker_28A03867-7C3B-47D4-B338-9BA6A469B64A-13915-00000A595FDA459E_1766470294024.jpg,TP. Hà Nội,Q. Nam Từ Liêm,Hướng mặt tiền: Tây Bắc - 3.77m; Số tầng: 5; Diện tích: 62.9 m²,,1768461833
https://onehousing.vn/bds/Nha-mat-ngo-cach-Vu-Dinh-Tung-189m--P--Thach-Ban--Q--Long-Bien--TP--Ha-Noi.PXXKNK,"Nhà mặt ngõ cách Vũ Đình Tụng 189m, P. Thạch Bàn, Q. Long Biên, TP. Hà Nội",PXXKNK,13.7 tỷ,281 triệu/m²,"Độ rộng ngõ
3.3m - 8m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/372484a7-2ff0-440a-b6bb-2c340b4a824f/2c9427839a4a2959019b6aa862b96c73_CLONE/LOCAL_STREET/scaled_1000112467_1767021958732.jpg,TP. Hà Nội,Q. Long Biên,Hướng mặt tiền: Tây Bắc - 4.5m; Số tầng: 8; Diện tích: 48.8 m²,,1768461835
https://onehousing.vn/bds/Nha-mat-ngo-cach-Van-Ho-3-10m--P--Le-Dai-Hanh--Q--Hai-Ba-Trung--TP--Ha-Noi.Q0COXS,"Nhà mặt ngõ cách Vân Hồ 3 10m, P. Lê Đại Hành, Q. Hai Bà Trưng, TP. Hà Nội",Q0COXS,21.8 tỷ,302 triệu/m²,"Độ rộng ngõ
4m - 6m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/8b055c9f-3dac-4313-9c87-85452a442b7b/2c94211a9a4a2a77019bab454a650481_CLONE/LIVING_ROOM/image_picker_16403D05-8E23-4142-94B4-4431CEE9FF09-8038-00000151FD04C480_1768105578609.jpg,TP. Hà Nội,Q. Hai Bà Trưng,Hướng mặt tiền: Bắc - 5m; Số tầng: 7; Diện tích: 72.3 m²,,1768461840
https://onehousing.vn/bds/Nha-mat-pho-Phu-Dong-Thien-Vuong--P--Pham-Dinh-Ho--Q--Hai-Ba-Trung--TP--Ha-Noi.RYN72T,"Nhà mặt phố Phù Đổng Thiên Vương, P. Phạm Đình Hổ, Q. Hai Bà Trưng, TP. Hà Nội",RYN72T,55.5 tỷ,867 triệu/m²,,https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/935c4427-fba7-4487-97da-67af31a9ac45/2c94211a9a4a2a77019bb62dfbf00a1b_CLONE/LOCAL_STREET/image_picker_54422B8C-E000-4520-ADFC-DEDEFF0A84A7-5813-0000030D9B14BEF2_1768288445724.jpg,TP. Hà Nội,Q. Hai Bà Trưng,Hướng mặt tiền: Tây - 3.6m; Số tầng: 4; Diện tích: 64 m²,,1768461841
https://onehousing.vn/bds/Nha-mat-ngo-cach-Le-Thanh-Nghi-20m--P--Bach-Mai--Q--Hai-Ba-Trung--TP--Ha-Noi.DHMUBZ,"Nhà mặt ngõ cách Lê Thanh Nghị 20m, P. Bạch Mai, Q. Hai Bà Trưng, TP. Hà Nội",DHMUBZ,12.6 tỷ,363 triệu/m²,"Độ rộng ngõ
2m - 3m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/282a03c4-d180-4fe3-bbda-bde910fa76c5/2c94211a9a4a2a77019b49df313d6373_CLONE/LIVING_ROOM/image_picker_27B99F53-03E9-48D6-B539-4618800A944E-6584-0000010987CA6257_1766471615146.jpg,TP. Hà Nội,Q. Hai Bà Trưng,Hướng mặt tiền: Nam - 3.1m; Số tầng: 5; Diện tích: 34.7 m²,,1768461841
https://onehousing.vn/bds/Nha-mat-ngo-cach-Tan-Ap-50m--P--Phuc-Xa--Q--Ba-Dinh--TP--Ha-Noi.RAD1KB,"Nhà mặt ngõ cách Tân Ấp 50m, P. Phúc Xá, Q. Ba Đình, TP. Hà Nội",RAD1KB,3.3 tỷ,314 triệu/m²,"Độ rộng ngõ
2m - 3m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/5cf2cade-ddd9-46e6-82b7-985cf2658446/2c9424969b6db1fe019b6dd3f60e0009_CLONE/LIVING_ROOM/scaled_1000011703_1767075064884.jpg,TP. Hà Nội,Q. Ba Đình,Hướng mặt tiền: Đông Nam - 2.85m; Số tầng: 5; Diện tích: 10.5 m²,,1768461842
https://onehousing.vn/bds/Nha-mat-ngo-cach-Phuc-Loi-30m--P--Phuc-Loi--Q--Long-Bien--TP--Ha-Noi.I0RQV4,"Nhà mặt ngõ cách Phúc Lợi 30m, P. Phúc Lợi, Q. Long Biên, TP. Hà Nội",I0RQV4,12.9 tỷ,323 triệu/m²,"Độ rộng ngõ
3m - 4m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/7a2df419-0c5d-44e9-a817-6757abf93398/2c9427839a4a2959019b497ee1e2607d_CLONE/LIVING_ROOM/scaled_1000282570_1766465066846.jpg,TP. Hà Nội,Q. Long Biên,Hướng mặt tiền: Tây Nam - 4m; Số tầng: 6; Diện tích: 40 m²,,1768461846
https://onehousing.vn/bds/Nha-mat-ngo-cach-Tran-Khat-Chan-50m--P--Dong-Nhan--Q--Hai-Ba-Trung--TP--Ha-Noi.YUC87G,"Nhà mặt ngõ cách Trần Khát Chân 50m, P. Đồng Nhân, Q. Hai Bà Trưng, TP. Hà Nội",YUC87G,12.9 tỷ,308 triệu/m²,"Độ rộng ngõ
2m - 3m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/1dd649ec-cc2f-4f89-9ef1-95b764a4618c/2c9427839a4a2959019bb61200ec06c8_CLONE/LIVING_ROOM/image_picker_7C69799F-8BFA-4B37-B534-55D44E6F8A60-78745-00001FEF77FD7C87_1768286915984.jpg,TP. Hà Nội,Q. Hai Bà Trưng,Hướng mặt tiền: Đông Bắc - 3.94m; Số tầng: 5; Diện tích: 42 m²,,1768461847
https://onehousing.vn/bds/Nha-mat-ngo-cach-Duong-Van-Be-60m--P--Vinh-Tuy--Q--Hai-Ba-Trung--TP--Ha-Noi.CLKKWK,"Nhà mặt ngõ cách Dương Văn Bé 60m, P. Vĩnh Tuy, Q. Hai Bà Trưng, TP. Hà Nội",CLKKWK,13.5 tỷ,267 triệu/m²,"Độ rộng ngõ
2m - 3m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/29f07f96-fc38-45c7-81ec-d5f6d3289aa0/2c9427839a4a2959019b6e8cbd4e6d86_CLONE/LIVING_ROOM/scaled_1000011803_1767087254551.jpg,TP. Hà Nội,Q. Hai Bà Trưng,Hướng mặt tiền: Tây Nam - 4.35m; Số tầng: 5; Diện tích: 50.6 m²,,1768461848
https://onehousing.vn/bds/Nha-mat-ngo-cach-Minh-Khai-100m--P--Minh-Khai--Q--Hai-Ba-Trung--TP--Ha-Noi.VC412C,"Nhà mặt ngõ cách Minh Khai 100m, P. Minh Khai, Q. Hai Bà Trưng, TP. Hà Nội",VC412C,15.2 tỷ,270 triệu/m²,"Độ rộng ngõ
3m - 4m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/d24a0730-1ceb-4061-8203-7de938963e5c/2c9427839a4a2959019ba79c9cec00d7_CLONE/LIVING_ROOM/image_picker_0EF065D9-B57A-4D8F-A3AC-6F1D9E0DBF25-45565-00001592AE14FE77_1768044329485.jpg,TP. Hà Nội,Q. Hai Bà Trưng,Hướng mặt tiền: Nam - 3.76m; Số tầng: 8; Diện tích: 56.4 m²,,1768461849
https://onehousing.vn/bds/Nha-mat-ngo-cach-Tan-Ap-50m--P--Phuc-Xa--Q--Ba-Dinh--TP--Ha-Noi.VGU8VS,"Nhà mặt ngõ cách Tân Ấp 50m, P. Phúc Xá, Q. Ba Đình, TP. Hà Nội",VGU8VS,12.5 tỷ,222 triệu/m²,"Độ rộng ngõ
4m - 6m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/f91d7012-c78e-44d2-8a86-df4eb5eec53d/2c9427839a4a2959019b46eabfcb5eeb_CLONE/LIVING_ROOM/image_picker_8EF77C46-7526-47F1-ABB3-7370F46B885C-44697-0000112B8F26DCFD_1766422087790.jpg,TP. Hà Nội,Q. Ba Đình,Hướng mặt tiền: Tây Bắc - 4.01m; Số tầng: 5; Diện tích: 56.4 m²,,1768461854
https://onehousing.vn/bds/Nha-mat-ngo-cach-Truong-Chinh-20m--P--Phuong-Mai--Q--Dong-Da--TP--Ha-Noi.DDYRGJ,"Nhà mặt ngõ cách Trường Chinh 20m, P. Phương Mai, Q. Đống Đa, TP. Hà Nội",DDYRGJ,5.25 tỷ,120 triệu/m²,"Độ rộng ngõ
2m - 3m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/702f6885-f6e3-4cfe-b17e-ad68d5fcbfdd/2c9427839a4a2959019bb625dc7906cb_CLONE/LIVING_ROOM/image_picker_021B81CA-4868-42D0-B86A-C007C580CB82-2912-000000D45255A4A4_1768290549218.jpg,TP. Hà Nội,Q. Đống Đa,Hướng mặt tiền: Bắc - 4m; Số tầng: 1; Diện tích: 43.7 m²,,1768461855
https://onehousing.vn/bds/Nha-mat-ngo-cach-Ngoc-Lam-30m--P--Ngoc-Lam--Q--Long-Bien--TP--Ha-Noi.LU3FNC,"Nhà mặt ngõ cách Ngọc Lâm 30m, P. Ngọc Lâm, Q. Long Biên, TP. Hà Nội",LU3FNC,11.9 tỷ,397 triệu/m²,"Độ rộng ngõ
4m - 6m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/172409c6-5fa5-4e4c-8371-71f1da8ca3cf/2c9427839a4a2959019b6dd773c86d33_CLONE/LOCAL_STREET/scaled_1000017750_1767074785289.jpg,TP. Hà Nội,Q. Long Biên,Hướng mặt tiền: Nam - 3.72m; Số tầng: 3; Diện tích: 30 m²,,1768461855
https://onehousing.vn/bds/Nha-mat-ngo-cach-Duong-de-Nguyen-Khoai--Ngoai-de--10m--P--Thanh-Tri--Q--Hoang-Mai--TP--Ha-Noi.6UTFFM,"Nhà mặt ngõ cách Đường đê Nguyễn Khoái (Ngoài đê) 10m, P. Thanh Trì, Q. Hoàng Mai, TP. Hà Nội",6UTFFM,9 tỷ,234 triệu/m²,"Độ rộng ngõ
3.1m - 3.9m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/432e00e3-d554-4f29-9a9e-19303a0c7bc3/2c9427839a4a2959019bb01f40110243_CLONE/LOCAL_STREET/scaled_1000043137_1768186728065.jpg,TP. Hà Nội,Q. Hoàng Mai,Hướng mặt tiền: Nam - 4.5m; Số tầng: 5; Diện tích: 38.4 m²,,1768461857
https://onehousing.vn/bds/Nha-mat-ngo-cach-Phuc-Loi-179-8m--P--Phuc-Loi--Q--Long-Bien--TP--Ha-Noi.4KMZXI,"Nhà mặt ngõ cách Phúc Lợi 179.8m, P. Phúc Lợi, Q. Long Biên, TP. Hà Nội",4KMZXI,10.6 tỷ,290 triệu/m²,"Độ rộng ngõ
3.1m - 3.9m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/4b7344b8-b4bc-48fa-aefa-13e214e8e6aa/2c9427839a4a2959019b49769a256065_CLONE/LIVING_ROOM/scaled_1000282557_1766464467640.jpg,TP. Hà Nội,Q. Long Biên,Hướng mặt tiền: Đông Bắc - 3.01m; Số tầng: 6; Diện tích: 36.5 m²,,1768461860
https://onehousing.vn/bds/Nha-mat-ngo-cach-Cau-Dien-50m--P--Tay-Tuu--Q--Bac-Tu-Liem--TP--Ha-Noi.BCOCNB,"Nhà mặt ngõ cách Cầu Diễn 50m, P. Tây Tựu, Q. Bắc Từ Liêm, TP. Hà Nội",BCOCNB,12.5 tỷ,272 triệu/m²,"Độ rộng ngõ
4m - 6m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/a9e82e57-f965-4133-b98f-d36a55e6bd1a/2c94285c9b6db20c019b6dbf52ac0009_CLONE/LIVING_ROOM/scaled_1000075149_1767073992281.jpg,TP. Hà Nội,Q. Bắc Từ Liêm,Hướng mặt tiền: Đông Nam - 4m; Số tầng: 6; Diện tích: 45.9 m²,,1768461862
https://onehousing.vn/bds/Nha-mat-ngo-cach-Ngoc-Thuy-10m--P--Ngoc-Thuy--Q--Long-Bien--TP--Ha-Noi.L7R7UX,"Nhà mặt ngõ cách Ngọc Thụy 10m, P. Ngọc Thụy, Q. Long Biên, TP. Hà Nội",L7R7UX,22.5 tỷ,509 triệu/m²,"Độ rộng ngõ
4m - 6m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/48efbe61-02cb-4e7e-be68-b7c220b6950c/2c94211a9a4a2a77019b6dc3669870af_CLONE/LIVING_ROOM/scaled_1000017763_1767073732964.jpg,TP. Hà Nội,Q. Long Biên,Hướng mặt tiền: Nam - 4.33m; Số tầng: 8; Diện tích: 44.2 m²,,1768461867
https://onehousing.vn/bds/Nha-mat-ngo-cach-Hong-Ha-130m--P--Chuong-Duong--Q--Hoan-Kiem--TP--Ha-Noi.CHAODC,"Nhà mặt ngõ cách Hồng Hà 130m, P. Chương Dương, Q. Hoàn Kiếm, TP. Hà Nội",CHAODC,4 tỷ,381 triệu/m²,"Độ rộng ngõ
2m - 3m",https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/c5aa4eed-e6e2-4c9d-815f-53b85ac02413/2c9427839a4a2959019b48e4a6d65f09_CLONE/LIVING_ROOM/scaled_1000074285_1766464403028.jpg,TP. Hà Nội,Q. Hoàn Kiếm,Hướng mặt tiền: Đông Bắc - 3.15m; Số tầng: 6; Diện tích: 10.5 m²,,1768461869
https://onehousing.vn/bds/Nha-mat-pho-Nguyen-Thuong-Hien--P--Nguyen-Du--Q--Hai-Ba-Trung--TP--Ha-Noi.MAWQCP,"Nhà mặt phố Nguyễn Thượng Hiền, P. Nguyễn Du, Q. Hai Bà Trưng, TP. Hà Nội",MAWQCP,10.8 tỷ,643 triệu/m²,,https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/bb26e1be-1b4a-4476-8282-ce6876e79fe5/2c9427839a4a2959019bb5f5af7806c2_CLONE/LIVING_ROOM/scaled_1000023446_1768285415719.jpg,TP. Hà Nội,Q. Hai Bà Trưng,Hướng mặt tiền: Bắc - 3m; Diện tích: 16.8 m²,,1768461874
https://onehousing.vn/bds/Nha-mat-pho-Tan-Mai--P--Hoang-Van-Thu--Q--Hoang-Mai--TP--Ha-Noi.3WCKTE,"Nhà mặt phố Tân Mai, P. Hoàng Văn Thụ, Q. Hoàng Mai, TP. Hà Nội",3WCKTE,4.79 tỷ,69 triệu/m²,,https://rs.onehousing.vn/fast/320x0/filters:quality(95):format(webp)/cdn1.onehousing.vn/media/RESIDENTIAL/92bb1de8-85b4-4de6-a94f-0c27a9e6eceb/2c9427839a4a2959019badf44c3301b1_CLONE/LIVING_ROOM/scaled_1000001704_1768151502606.jpg,TP. Hà Nội,Q. Hoàng Mai,Hướng mặt tiền: Nam - 3m; Diện tích: 69.9 m²,,1768461876
